ID,Purchase_Amount,Account_Type,Retailer,Transaction_Date,AccountNumber
57044,5.8641035500000003,credit_card,Pizza Pizza,2020-12-26 00:00:00.0000000,40-63342
57045,22.39631365,bank_account,Sobeys,2020-12-16 00:00:00.0000000,40-43321
57046,62.117824400000003,bank_account,Walmart,2020-12-17 00:00:00.0000000,35-63342
57047,14.49051656,credit_card,Jimmy Buffett's,2020-12-01 00:00:00.0000000,21-43321
57048,8.1338592740000006,credit_card,Stop N Go,2020-12-13 00:00:00.0000000,46-63342
57049,21.628594199999998,bank_account,Sobeys,2020-12-07 00:00:00.0000000,29-63342
57050,21.208792800000001,credit_card,Mc Graw Hill,2020-12-05 00:00:00.0000000,25-43321
57051,7.4255065619999998,bank_account,Pizza 3000,2020-12-22 00:00:00.0000000,42-43321
57052,14.97270003,credit_card,Amazon,2020-12-06 00:00:00.0000000,55-43321
57053,7.4476352700000001,bank_account,Metro,2020-12-09 00:00:00.0000000,41-43321
57054,17.37410504,bank_account,Esso,2020-12-20 00:00:00.0000000,27-43321
57055,7.3828450490000002,bank_account,Subway,2020-12-22 00:00:00.0000000,40-43321
57056,9.2650369179999998,credit_card,Rogers,2020-12-04 00:00:00.0000000,32-63342
57057,4.1150751989999996,credit_card,Tim Hortons,2020-12-21 00:00:00.0000000,43-43321
57058,24.89645956,bank_account,Aroma Espresso Bar,2020-12-04 00:00:00.0000000,54-43321
57059,56.233905200000002,credit_card,IKEA,2020-12-16 00:00:00.0000000,37-43321
57060,6.2892528419999998,bank_account,Food Basics,2020-12-16 00:00:00.0000000,35-63342
57061,4.8279333189999996,bank_account,Famous Footwear,2020-12-25 00:00:00.0000000,35-63342
57062,4.1209390460000002,credit_card,HarbourFront,2020-12-23 00:00:00.0000000,30-63342
57063,24.372605020000002,credit_card,Winners,2020-12-15 00:00:00.0000000,61-63342
57064,6.0133846340000003,bank_account,Evo Car Share,2020-12-26 00:00:00.0000000,23-43321
57065,24.605519650000002,credit_card,Shopbop.Com,2020-12-21 00:00:00.0000000,47-43321
57066,21.02029872,credit_card,The Beer Store,2020-12-12 00:00:00.0000000,50-43321
57067,52.619775689999997,bank_account,San Remo,2020-12-07 00:00:00.0000000,26-43321
57068,3.6902595069999999,credit_card,Subway,2020-12-27 00:00:00.0000000,34-43321
57069,9.1381301579999992,credit_card,DoorDash,2020-12-07 00:00:00.0000000,52-63342
57070,1.7735247869999999,credit_card,Uber,2020-12-25 00:00:00.0000000,23-43321
57071,27.63239883,bank_account,Longo's,2020-12-08 00:00:00.0000000,63-43321
57072,48.929165140000002,credit_card,Union Station,2020-12-02 00:00:00.0000000,56-63342
57073,42.559956900000003,credit_card,Rabba Fine Foods,2020-12-09 00:00:00.0000000,34-63342
57074,3.3563035559999999,credit_card,Walgreens,2020-12-14 00:00:00.0000000,22-43321
57075,8.2838383990000004,credit_card,Best Buy,2020-12-14 00:00:00.0000000,70-63342
57076,39.004331290000003,bank_account,Selfridges,2020-12-30 00:00:00.0000000,45-63342
57077,0.32823593299999998,bank_account,Subway,2020-12-21 00:00:00.0000000,26-43321
57078,14.732447499999999,credit_card,Econo Lodge,2020-12-18 00:00:00.0000000,33-43321
57079,5.0679655730000004,credit_card,Subway,2020-12-07 00:00:00.0000000,41-43321
57080,7.2036957849999999,bank_account,Pizza Express,2020-12-11 00:00:00.0000000,24-63342
57081,51.363307079999998,credit_card,Halal Meat Shop,2020-12-12 00:00:00.0000000,44-63342
57082,8.2540627870000005,bank_account,Tim Hortons,2020-12-06 00:00:00.0000000,30-63342
57083,9.7807490959999992,bank_account,Tim Hortons,2020-12-06 00:00:00.0000000,24-63342
57084,7.2256863889999998,bank_account,Fresh Rolls Restaurant,2020-12-09 00:00:00.0000000,49-63342
57085,8.2293263329999995,bank_account,Taste Of India,2020-12-23 00:00:00.0000000,53-43321
57086,3.9961686489999999,credit_card,Ming's Buffet &amp; Grill,2020-12-10 00:00:00.0000000,33-43321
57087,34.705573919999999,credit_card,Fortino's,2020-12-04 00:00:00.0000000,35-43321
57088,13.35641521,bank_account,Doris Family Produce,2020-12-21 00:00:00.0000000,30-63342
57089,6.470439775,credit_card,Cottage Restaurant,2020-12-05 00:00:00.0000000,45-43321
57090,7.1600308239999997,credit_card,I Tunes,2020-12-29 00:00:00.0000000,36-63342
57091,62.785119379999998,credit_card,Sephora,2020-12-28 00:00:00.0000000,58-43321
57092,8.2907690170000006,bank_account,Fortino's,2020-12-05 00:00:00.0000000,60-43321
57093,9.2012255960000005,credit_card,Tim Hortons,2020-12-10 00:00:00.0000000,57-43321
57094,12.14103824,credit_card,Pizza Pizza,2020-12-12 00:00:00.0000000,59-63342
57095,16.45487593,bank_account,Halal Meat Shop,2020-12-27 00:00:00.0000000,39-63342
57096,3.1187223070000001,credit_card,Remark Fresh Markets,2020-12-19 00:00:00.0000000,64-63342
57097,16.878782099999999,bank_account,Spotify,2020-12-11 00:00:00.0000000,32-43321
57098,9.9932954089999999,bank_account,Rite Aid,2020-12-25 00:00:00.0000000,45-63342
57099,10.250388429999999,bank_account,Tim Hortons,2020-12-26 00:00:00.0000000,29-63342
57100,14.150096660000001,bank_account,Danforth Food Market,2020-12-05 00:00:00.0000000,32-63342
57101,4.5509834529999997,bank_account,Coppa's Fresh Market,2020-12-04 00:00:00.0000000,50-43321
57102,7.1954299869999998,credit_card,Paesano Pizza,2020-12-19 00:00:00.0000000,31-63342
57103,10.9376497,credit_card,Moxie's Grill Bar,2020-12-08 00:00:00.0000000,39-43321
57104,65.223776950000001,credit_card,Running Room Canada Inc.,2020-12-26 00:00:00.0000000,33-43321
57105,5.4998624759999997,bank_account,Subway,2020-12-06 00:00:00.0000000,24-43321
57106,25.23564343,bank_account,Amazon,2020-12-01 00:00:00.0000000,49-43321
57107,1.60894147,credit_card,Btrust Supermarket,2020-12-06 00:00:00.0000000,26-63342
57108,10.29268521,credit_card,Smashburger,2020-12-14 00:00:00.0000000,36-63342
57109,3.0197795950000001,bank_account,Pizza Express,2020-12-17 00:00:00.0000000,35-63342
57110,7.3820673440000002,credit_card,The Bull,2020-12-25 00:00:00.0000000,31-63342
57111,4.77541247,bank_account,Mary Brown's,2020-12-10 00:00:00.0000000,36-63342
57112,7.9438308009999998,bank_account,Tim Hortons,2020-12-26 00:00:00.0000000,30-63342
57113,24.15448421,bank_account,Wine Rack,2020-12-12 00:00:00.0000000,44-43321
57114,9.2126652179999997,credit_card,McDonald's,2020-12-02 00:00:00.0000000,28-63342
57115,43.118414049999998,bank_account,Saint Laurent,2020-12-14 00:00:00.0000000,35-63342
57116,9.2814346739999998,bank_account,Petro-Canada,2020-12-02 00:00:00.0000000,51-43321
57117,48.459583729999999,bank_account,Shell,2020-12-14 00:00:00.0000000,39-63342
57118,26.042336519999999,bank_account,Simons,2020-12-07 00:00:00.0000000,44-43321
57119,2.8905335929999998,credit_card,Pizza Hut,2020-12-08 00:00:00.0000000,30-63342
57120,44.833835229999998,credit_card,Blanchard's,2020-12-26 00:00:00.0000000,39-63342
57121,8.1648466339999999,bank_account,McDonald's,2020-12-27 00:00:00.0000000,29-63342
57122,25.56574492,bank_account,Bar Louie,2020-12-26 00:00:00.0000000,37-43321
57123,44.27771276,bank_account,Cartier,2020-12-15 00:00:00.0000000,36-43321
57124,5.7935707240000003,credit_card,National Car Rental,2020-12-04 00:00:00.0000000,57-63342
57125,20.558547570000002,credit_card,Petro-Canada,2020-12-15 00:00:00.0000000,57-63342
57126,16.24511554,bank_account,Shell,2020-12-04 00:00:00.0000000,38-43321
57127,2.540489403,credit_card,Golden Dragon,2020-12-27 00:00:00.0000000,30-63342
57128,9.4157827879999996,credit_card,Roti Palace,2020-12-22 00:00:00.0000000,66-63342
57129,25.078933240000001,credit_card,NUNA GOLF,2020-12-07 00:00:00.0000000,44-43321
57130,12.00840152,bank_account,Stone Crock Bakery,2020-12-08 00:00:00.0000000,59-63342
57131,14.53032741,bank_account,McDonald's,2020-12-27 00:00:00.0000000,63-43321
57132,19.990320740000001,credit_card,Orkin,2020-12-25 00:00:00.0000000,31-63342
57133,6.3428929680000001,bank_account,Top Choice,2020-12-02 00:00:00.0000000,44-63342
57134,9.5404602139999994,bank_account,Cottage Restaurant,2020-12-18 00:00:00.0000000,58-43321
57135,9.4009527209999995,bank_account,San Remo,2020-12-12 00:00:00.0000000,66-63342
57136,53.489320810000002,credit_card,Cuisine Of India,2020-12-26 00:00:00.0000000,22-63342
57137,13.416234129999999,bank_account,Walmart,2020-12-05 00:00:00.0000000,42-43321
57138,35.984423900000003,bank_account,Safeway,2020-12-03 00:00:00.0000000,40-43321
57139,7.3807992960000002,bank_account,Loblaws,2020-12-28 00:00:00.0000000,27-43321
57140,51.323201760000003,credit_card,Plaza Food Mart,2020-12-15 00:00:00.0000000,40-63342
57141,19.416822499999999,credit_card,Pho Binh Minh,2020-12-24 00:00:00.0000000,22-43321
57142,5.9344089310000001,credit_card,Tim Hortons,2020-12-05 00:00:00.0000000,21-63342
57143,39.97422401,bank_account,Mac,2020-12-21 00:00:00.0000000,56-43321
57144,20.759749759999998,bank_account,Power To Change,2020-12-14 00:00:00.0000000,29-43321
57145,51.905444070000001,credit_card,Anthropologie,2020-12-25 00:00:00.0000000,67-63342
57146,29.590220739999999,credit_card,Winners,2020-12-25 00:00:00.0000000,33-43321
57147,26.378793229999999,credit_card,Sobeys,2020-12-08 00:00:00.0000000,28-43321
57148,0.46630922600000002,credit_card,Taco Time,2020-12-15 00:00:00.0000000,31-63342
57149,11.73041109,bank_account,Road House Bar &amp; Grill,2020-12-11 00:00:00.0000000,35-63342
57150,7.0521391649999998,bank_account,Mandarin Restaurant,2020-12-19 00:00:00.0000000,21-43321
57151,10.963486619999999,credit_card,Atlas Pizza,2020-12-03 00:00:00.0000000,56-43321
57152,2.7493775220000001,bank_account,Wing House,2020-12-26 00:00:00.0000000,21-63342
57153,56.85605588,credit_card,Circle K,2020-12-14 00:00:00.0000000,26-43321
57154,16.260866199999999,credit_card,Spotify,2020-12-07 00:00:00.0000000,32-43321
57155,14.83052399,credit_card,Tops Markets,2020-12-04 00:00:00.0000000,50-63342
57156,31.398362540000001,credit_card,Magasin,2020-12-04 00:00:00.0000000,35-43321
57157,20.832323639999998,credit_card,Sunoco,2020-12-20 00:00:00.0000000,32-43321
57158,4.0864151939999998,bank_account,Wegmans,2020-12-16 00:00:00.0000000,49-63342
57159,20.549012640000001,bank_account,Petro-Canada,2020-12-31 00:00:00.0000000,52-63342
57160,40.624656960000003,bank_account,Cityfone,2020-12-25 00:00:00.0000000,45-63342
57161,19.057805810000001,bank_account,Sport-Chek International,2020-12-21 00:00:00.0000000,21-63342
57162,68.971897159999997,credit_card,Safeway,2020-12-09 00:00:00.0000000,57-63342
57163,10.663015100000001,bank_account,Wegmans,2020-12-26 00:00:00.0000000,42-43321
57164,8.6540030189999992,credit_card,Tim Hortons,2020-12-13 00:00:00.0000000,34-43321
57165,68.883487360000004,bank_account,IKEA,2020-12-15 00:00:00.0000000,34-63342
57166,62.450385009999998,bank_account,Wing Machine,2020-12-07 00:00:00.0000000,45-43321
57167,29.17218823,credit_card,Canadian Tire Store,2020-12-07 00:00:00.0000000,35-43321
57168,16.671264010000002,bank_account,Menard,2020-12-01 00:00:00.0000000,21-63342
57169,4.8309833409999996,bank_account,Aerofleet Services,2020-12-25 00:00:00.0000000,22-63342
57170,50.087024620000001,credit_card,KAUFLAND,2020-12-18 00:00:00.0000000,27-43321
57171,8.3965301560000007,bank_account,Asian Cuisine,2020-12-30 00:00:00.0000000,50-63342
57172,3.6868291750000002,credit_card,Bangkok Groceries,2020-12-25 00:00:00.0000000,37-63342
57173,74.888860840000007,bank_account,Big Bee,2020-12-31 00:00:00.0000000,24-43321
57174,6.3604550299999998,bank_account,Baton Rouge Restaurant,2020-12-24 00:00:00.0000000,33-63342
57175,14.835218640000001,bank_account,Wendy's,2020-12-13 00:00:00.0000000,39-63342
57176,25.80334212,credit_card,Petro-Canada,2020-12-04 00:00:00.0000000,24-63342
57177,11.76181334,credit_card,Sheraton Hotels  Inc,2020-12-08 00:00:00.0000000,70-63342
57178,7.9391057099999998,credit_card,Tim Hortons,2020-12-14 00:00:00.0000000,32-63342
57179,10.21367884,credit_card,Popeye's Louisiana Kitchen,2020-12-04 00:00:00.0000000,56-43321
57180,26.205250979999999,credit_card,The Chamois,2020-12-07 00:00:00.0000000,26-43321
57181,13.73773061,credit_card,Cineplex Entertainment,2020-12-14 00:00:00.0000000,29-43321
57182,0.41877181299999999,credit_card,HarbourFront,2020-12-09 00:00:00.0000000,41-43321
57183,10.5911838,bank_account,Tim Hortons,2020-12-27 00:00:00.0000000,69-63342
57184,4.3978400750000004,credit_card,Fresh Rolls Restaurant,2020-12-27 00:00:00.0000000,41-43321
57185,12.56572407,credit_card,Little Caesars,2020-12-02 00:00:00.0000000,34-63342
57186,8.9266598429999995,credit_card,Fresh,2020-12-29 00:00:00.0000000,23-63342
57187,13.702081489999999,bank_account,Fenwick,2020-12-13 00:00:00.0000000,40-63342
57188,20.74897108,credit_card,No Frills,2020-12-05 00:00:00.0000000,65-63342
57189,24.644403310000001,bank_account,San Remo,2020-12-01 00:00:00.0000000,52-63342
57190,27.596856039999999,bank_account,Quiznos,2020-12-16 00:00:00.0000000,66-43321
57191,22.712976820000002,bank_account,KAUFLAND,2020-12-16 00:00:00.0000000,32-63342
57192,4.5122324220000003,credit_card,Delta Air Lines,2020-12-26 00:00:00.0000000,36-63342
57193,60.523660040000003,credit_card,Polynesian Cultural Center,2020-12-28 00:00:00.0000000,58-43321
57194,14.199300259999999,bank_account,Canada Post,2020-12-14 00:00:00.0000000,26-43321
57195,4.8325050760000003,bank_account,India Bazaar,2020-12-15 00:00:00.0000000,46-63342
57196,18.518209079999998,bank_account,Canadian Tire Store,2020-12-14 00:00:00.0000000,62-43321
57197,18.939795709999999,credit_card,Squarespace,2020-12-26 00:00:00.0000000,21-63342
57198,26.25333384,bank_account,Esso,2020-12-25 00:00:00.0000000,54-43321
57199,4.0501605420000004,bank_account,Tim Hortons,2020-12-18 00:00:00.0000000,43-43321
57200,13.2657066,credit_card,Tim Hortons,2020-12-21 00:00:00.0000000,27-63342
57201,8.6303114660000002,credit_card,Om India Food Centre,2020-12-22 00:00:00.0000000,44-43321
57202,6.7776125120000001,bank_account,I Tunes,2020-12-29 00:00:00.0000000,28-63342
57203,8.2542523689999996,bank_account,T &amp; T Supermarket Inc.,2020-12-11 00:00:00.0000000,41-43321
57204,4.3689498960000002,bank_account,Dutchies,2020-12-29 00:00:00.0000000,35-63342
57205,10.719458339999999,credit_card,Boston Pizza,2020-12-24 00:00:00.0000000,29-43321
57206,16.06364503,bank_account,Kailash Parbat Catering Services,2020-12-08 00:00:00.0000000,35-43321
57207,36.613446889999999,bank_account,Uniprix,2020-12-26 00:00:00.0000000,68-43321
57208,45.949865279999997,credit_card,Fortino's,2020-12-23 00:00:00.0000000,54-43321
57209,17.204645729999999,bank_account,Pho Dau Bo,2020-12-27 00:00:00.0000000,52-43321
57210,20.164692850000002,credit_card,Purdy's Chocolates,2020-12-14 00:00:00.0000000,40-43321
57211,17.79342282,bank_account,Rocco's,2020-12-27 00:00:00.0000000,39-63342
57212,3.871949436,credit_card,Skip The Dishes,2020-12-17 00:00:00.0000000,39-63342
57213,8.9651560769999996,bank_account,Zehrs,2020-12-30 00:00:00.0000000,26-63342
57214,2.6018703630000002,bank_account,Paul's Kitchen,2020-12-19 00:00:00.0000000,57-43321
57215,12.56353657,bank_account,Cityfone,2020-12-16 00:00:00.0000000,53-63342
57216,16.513448350000001,bank_account,Foodland,2020-12-17 00:00:00.0000000,30-43321
57217,0.36154008999999998,credit_card,John Bbq Chicken Inc,2020-12-05 00:00:00.0000000,60-63342
57218,46.318017419999997,credit_card,Sunoco,2020-12-31 00:00:00.0000000,56-43321
57219,5.1712388669999996,credit_card,Food Basics,2020-12-09 00:00:00.0000000,29-63342
57220,9.1452358080000007,bank_account,D S Pizza,2020-12-07 00:00:00.0000000,41-43321
57221,33.2520034,credit_card,Kwik Way,2020-12-02 00:00:00.0000000,57-63342
57222,22.662812460000001,bank_account,Fas Gas,2020-12-08 00:00:00.0000000,33-43321
57223,23.894748270000001,credit_card,Shell,2020-12-16 00:00:00.0000000,37-43321
57224,26.31208883,credit_card,Shake Shack,2020-12-22 00:00:00.0000000,48-43321
57225,6.0063119870000001,credit_card,7 Eleven,2020-12-23 00:00:00.0000000,23-43321
57226,31.489456919999999,bank_account,Garden Restaurant,2020-12-17 00:00:00.0000000,53-43321
57227,3.880282357,credit_card,Tim Hortons,2020-12-24 00:00:00.0000000,44-63342
57228,33.5984628,credit_card,Petro-Canada,2020-12-31 00:00:00.0000000,65-63342
57229,7.757484324,bank_account,Food Basics,2020-12-26 00:00:00.0000000,42-43321
57230,7.5065172220000003,credit_card,La Guardia Usa Llc,2020-12-04 00:00:00.0000000,65-63342
57231,13.56619871,bank_account,Cityfone,2020-12-15 00:00:00.0000000,32-43321
57232,12.309469590000001,credit_card,Tim Hortons,2020-12-25 00:00:00.0000000,59-43321
57233,16.852144419999998,credit_card,Papa John's Pizza,2020-12-24 00:00:00.0000000,22-43321
57234,32.465319710000003,credit_card,Tesco,2020-12-05 00:00:00.0000000,48-63342
57235,10.44437325,credit_card,Tim Hortons,2020-12-29 00:00:00.0000000,37-43321
57236,4.477714411,credit_card,Wendy's,2020-12-22 00:00:00.0000000,26-63342
57237,11.61972102,bank_account,Paesano Pizza,2020-12-06 00:00:00.0000000,29-43321
57238,62.082638709999998,credit_card,Blanchard's,2020-12-21 00:00:00.0000000,26-63342
57239,5.0741161320000003,bank_account,Shoppers Drug Mart,2020-12-27 00:00:00.0000000,34-43321
57240,48.42782966,credit_card,Sunoco,2020-12-02 00:00:00.0000000,57-63342
57241,25.260380009999999,credit_card,Northern Reflections,2020-12-21 00:00:00.0000000,47-63342
57242,2.7823232039999999,credit_card,Tim Hortons,2020-12-10 00:00:00.0000000,27-43321
57243,13.42138085,bank_account,Selfridges,2020-12-18 00:00:00.0000000,36-63342
57244,42.131225540000003,credit_card,Walmart,2020-12-29 00:00:00.0000000,36-63342
57245,3.9278939209999999,credit_card,Tim Hortons,2020-12-14 00:00:00.0000000,34-43321
57246,21.286123920000001,credit_card,Petro-Canada,2020-12-18 00:00:00.0000000,64-63342
57247,10.66634079,credit_card,Sushi Shop,2020-12-17 00:00:00.0000000,35-43321
57248,46.101097430000003,credit_card,R C Food Market,2020-12-02 00:00:00.0000000,25-63342
57249,27.43182268,bank_account,Selfridges,2020-12-15 00:00:00.0000000,26-63342
57250,27.250258590000001,bank_account,Cumbrae's,2020-12-28 00:00:00.0000000,21-43321
57251,48.424239129999997,credit_card,Petro-Canada,2020-12-23 00:00:00.0000000,26-63342
57252,31.93789125,credit_card,Halal Meat Shop,2020-12-15 00:00:00.0000000,40-63342
57253,16.329193230000001,bank_account,China Star,2020-12-07 00:00:00.0000000,26-63342
57254,10.94263112,credit_card,Milk Mart,2020-12-24 00:00:00.0000000,44-63342
57255,7.6509674130000001,credit_card,Desert Cab,2020-12-25 00:00:00.0000000,36-63342
57256,10.244104,credit_card,Blue Sky,2020-12-03 00:00:00.0000000,32-43321
57257,8.8014140649999995,bank_account,Safeway,2020-12-04 00:00:00.0000000,27-63342
57258,1.3072108179999999,bank_account,I Tunes,2020-12-13 00:00:00.0000000,36-43321
57259,8.3106799799999997,credit_card,Tim Hortons,2020-12-30 00:00:00.0000000,33-43321
57260,45.259551330000001,credit_card,Shell,2020-12-30 00:00:00.0000000,51-43321
57261,16.296918810000001,bank_account,Nordstrom,2020-12-24 00:00:00.0000000,27-63342
57262,5.4033414549999996,bank_account,Little Caesars,2020-12-16 00:00:00.0000000,37-63342
57263,6.9672025130000002,credit_card,Shoppers Drug Mart,2020-12-29 00:00:00.0000000,32-43321
57264,7.0381350420000004,bank_account,McDonald's,2020-12-03 00:00:00.0000000,66-63342
57265,53.519447790000001,credit_card,Petro-Canada,2020-12-27 00:00:00.0000000,32-63342
